,Project,Attribute,W/ C Mean,W/O C Mean,W/ C Kurtosis,W/O C Kurtosis,W/ C Normal Kurtosis,W/O C Normal Kurtosis,W/ C Anderson-Darling,W/O C Anderson-Darling,W/ C Normal Anderson-Darling,W/O C Normal Anderson-Darling,Inconsistencies,Test,P-value,Effect Size,Delta,Meaning
126,pinpoint,Changed Files B1,54.392857142857146,57.12851897184822,1.553518225075937e-06,3.949662928252596e-172,False,False,1.9483408600904005e-06,3.7e-24,False,False,False,Mann-Whitney,0.10363434181954653,No,-,-
127,pinpoint,Changed Files B2,126.67857142857143,19.696450428396574,2.7744392978221915e-14,8.844433722490716e-238,False,False,1.2711678709776403e-14,3.7e-24,False,False,False,Mann-Whitney,2.6006054359329904e-11,Cliff's Delta,-0.7352246896310544,large
128,graal,Branching-duration,8.759651741293528,2.6942734914440125,2.856858379353928e-107,0.0,False,False,3.7e-24,3.7e-24,False,False,False,Mann-Whitney,1.711434577405831e-33,Cliff's Delta,-0.35762197717506733,medium
129,graal,Total-duration,9.56940298507463,3.2677709396577748,1.154248895283288e-106,0.0,False,False,3.7e-24,3.7e-24,False,False,False,Mann-Whitney,3.7001947912517664e-32,Cliff's Delta,-0.3500461517091815,medium
130,graal,Commits B1,75.87562189054727,39.93140198138697,2.091608079990891e-190,0.0,False,False,3.7e-24,3.7e-24,False,False,False,Mann-Whitney,0.005490723475767945,Cliff's Delta,0.0820372768400567,negligible
131,graal,Commits B2,88.00995024875621,13.378865205643951,1.1015484238696825e-128,0.0,False,False,3.7e-24,3.7e-24,False,False,False,Mann-Whitney,9.090461113003635e-131,Cliff's Delta,-0.6806495890406867,large
132,graal,Committers B1,2.800995024875622,6.105523866706695,1.5555290564784575e-90,0.0,False,False,3.7e-24,3.7e-24,False,False,False,Mann-Whitney,2.0266762324662336e-46,Cliff's Delta,0.40989476215440357,medium
133,graal,Committers B2,8.67412935323383,1.7870009006304413,7.663452830840488e-52,0.0,False,False,3.7e-24,3.7e-24,False,False,False,Mann-Whitney,1.2806349855328547e-176,Cliff's Delta,-0.5862446996479626,large
134,graal,Changed Files B1,353.2164179104478,111.97418192734915,6.395500128584259e-131,0.0,False,False,3.7e-24,3.7e-24,False,False,False,Mann-Whitney,0.004378766038974165,Cliff's Delta,-0.08444791951380892,negligible
135,graal,Changed Files B2,320.4800995024876,37.03272290603422,5.172243379901354e-123,0.0,False,False,3.7e-24,3.7e-24,False,False,False,Mann-Whitney,8.028451389200974e-131,Cliff's Delta,-0.7142604300622376,large
136,jenkins,Branching-duration,41.50042592592592,13.506937813144686,1.727356528477947e-97,0.0,False,False,3.7e-24,3.7e-24,False,False,False,Mann-Whitney,2.179622568569547e-19,Cliff's Delta,-0.2408739125214221,small
137,jenkins,Total-duration,44.4431481481482,14.811939286766863,1.933319936335418e-94,0.0,False,False,3.7e-24,3.7e-24,False,False,False,Mann-Whitney,4.468130471293828e-19,Cliff's Delta,-0.23876062918208513,small
138,jenkins,Commits B1,408.3851851851852,100.78190391983496,6.669698191272422e-45,0.0,False,False,3.7e-24,3.7e-24,False,False,False,Mann-Whitney,5.0817794132031715e-54,Cliff's Delta,-0.41351802731113074,medium
139,jenkins,Commits B2,105.61111111111111,10.31270262304745,3.226955773945414e-120,0.0,False,False,3.7e-24,3.7e-24,False,False,False,Mann-Whitney,2.2946528529184746e-98,Cliff's Delta,-0.5384697252513345,large
140,jenkins,Committers B1,32.898148148148145,11.954907161803714,2.3055661131119978e-24,0.0,False,False,3.7e-24,3.7e-24,False,False,False,Mann-Whitney,1.2363173831277835e-32,Cliff's Delta,-0.31507297158638153,small
141,jenkins,Committers B2,10.977777777777778,2.303566165635131,1.7096686362968444e-104,0.0,False,False,3.7e-24,3.7e-24,False,False,False,Mann-Whitney,1.0160295643694571e-107,Cliff's Delta,-0.464689284037943,medium
142,jenkins,Changed Files B1,1005.6888888888889,219.79251399941055,2.070015007896873e-59,0.0,False,False,3.7e-24,3.7e-24,False,False,False,Mann-Whitney,7.860762567181686e-59,Cliff's Delta,-0.4325288447893812,medium
143,jenkins,Changed Files B2,225.8537037037037,28.01886236368995,2.6552290052712484e-142,0.0,False,False,3.7e-24,3.7e-24,False,False,False,Mann-Whitney,2.9577202469237596e-96,Cliff's Delta,-0.5488582157164533,large
144,vertx,Branching-duration,19.626396396396398,9.44413202933987,6.412981065744832e-36,7.562103329473247e-243,False,False,3.7e-24,3.7e-24,False,False,False,Mann-Whitney,5.979012115945479e-06,Cliff's Delta,-0.264532258419789,small
145,vertx,Total-duration,21.561981981981976,12.269474327628357,1.5822473980607002e-35,0.0,False,False,3.7e-24,3.7e-24,False,False,False,Mann-Whitney,5.376685522987716e-06,Cliff's Delta,-0.2658428599748893,small
146,vertx,Commits B1,40.4054054054054,15.709046454767726,1.4896066872859808e-33,0.0,False,False,3.7e-24,3.7e-24,False,False,False,Mann-Whitney,1.4518416166847137e-06,Cliff's Delta,-0.2769554395471266,small
147,vertx,Commits B2,9.126126126126126,5.572127139364303,2.3208792451762385e-24,0.0,False,False,3.7e-24,3.7e-24,False,False,False,Mann-Whitney,4.176948731021852e-09,Cliff's Delta,-0.3212625828762748,small
148,vertx,Committers B1,4.009009009009009,2.534229828850856,9.265316581791052e-31,3.0408574495022415e-267,False,False,3.7e-24,3.7e-24,False,False,False,Mann-Whitney,0.026860780675335514,Cliff's Delta,-0.11945197030771604,negligible
149,vertx,Committers B2,1.6576576576576576,1.2359413202933984,3.525771437278642e-18,0.0,False,False,3.7e-24,3.7e-24,False,False,False,Mann-Whitney,6.47362743407616e-15,Cliff's Delta,-0.25540210136787156,small
150,vertx,Changed Files B1,116.45945945945945,54.0880195599022,8.01745828990068e-23,0.0,False,False,3.7e-24,3.7e-24,False,False,False,Mann-Whitney,2.145297022752475e-12,Cliff's Delta,-0.4097006541994317,medium
151,vertx,Changed Files B2,104.91891891891892,24.12958435207824,2.7012095338107513e-27,0.0,False,False,3.7e-24,3.7e-24,False,False,False,Mann-Whitney,9.226911387970964e-18,Cliff's Delta,-0.49561664353840396,large
152,dbeaver,Branching-duration,6.485882352941177,2.2707577268195394,2.2175270591747367e-05,0.0,False,False,6.249936870542397e-07,3.7e-24,False,False,False,Mann-Whitney,1.4284434399903905e-05,Cliff's Delta,-0.43710046331593455,medium
153,dbeaver,Total-duration,6.832647058823528,2.763409770687936,2.9488453259396287e-05,0.0,False,False,8.249247969994786e-07,3.7e-24,False,False,False,Mann-Whitney,6.247615791748931e-05,Cliff's Delta,-0.4032608058178406,medium
154,dbeaver,Commits B1,9.352941176470589,13.691924227318045,9.193732430575659e-10,0.0,False,False,5.825383637025059e-15,3.7e-24,False,False,False,Mann-Whitney,0.6989175187842148,No,-,-
155,dbeaver,Commits B2,56.38235294117647,7.569292123629113,3.3445601445020287e-07,0.0,False,False,7.360395384330495e-07,3.7e-24,False,False,False,Mann-Whitney,2.996034172375011e-17,Cliff's Delta,-0.8073720016421324,large
156,dbeaver,Committers B1,1.3235294117647058,1.5613160518444666,4.9117589437470145e-08,1.1077690705607236e-278,False,False,4.045508237069631e-17,3.7e-24,False,False,False,Mann-Whitney,0.6488827369991352,No,-,-
157,dbeaver,Committers B2,3.911764705882353,1.2861415752741774,0.013438931034732579,1.8830255692660375e-264,False,False,6.255411360140125e-05,3.7e-24,False,False,False,Mann-Whitney,1.8670070813753007e-24,Cliff's Delta,-0.6652982229781244,large
158,dbeaver,Changed Files B1,36.8235294117647,52.96011964107677,5.251019813457628e-12,0.0,False,False,3.971303547782724e-15,3.7e-24,False,False,False,Mann-Whitney,0.03436074708562833,Cliff's Delta,-0.21133657849979473,small
159,dbeaver,Changed Files B2,276.4117647058824,33.96311066799601,0.00015687551548843092,0.0,False,False,6.392855405345385e-07,3.7e-24,False,False,False,Mann-Whitney,6.561770766744176e-14,Cliff's Delta,-0.7464664829042285,large
160,elasticsearch,Branching-duration,7.482460732984298,2.694976844705173,2.8601728190680975e-252,0.0,False,False,3.7e-24,3.7e-24,False,False,False,Mann-Whitney,1.1835148470788155e-47,Cliff's Delta,-0.3794704266878311,medium
161,elasticsearch,Total-duration,7.8049563699825475,2.9859586292065465,3.81576376654381e-251,0.0,False,False,3.7e-24,3.7e-24,False,False,False,Mann-Whitney,1.9655218152014424e-40,Cliff's Delta,-0.3483650125784842,medium
162,elasticsearch,Commits B1,99.65968586387434,48.66069774621797,3.883305351812198e-285,0.0,False,False,3.7e-24,3.7e-24,False,False,False,Mann-Whitney,6.586819042193067e-13,Cliff's Delta,-0.18766376410533275,small
163,elasticsearch,Commits B2,101.63176265270506,16.90027786353813,2.5437467160645833e-243,0.0,False,False,3.7e-24,3.7e-24,False,False,False,Mann-Whitney,3.1691341693103436e-150,Cliff's Delta,-0.6610856883305396,large
164,elasticsearch,Committers B1,5.551483420593368,6.590923124421118,1.4118016161153964e-260,0.0,False,False,3.7e-24,3.7e-24,False,False,False,Mann-Whitney,5.102062694800335e-13,Cliff's Delta,0.1854158550863791,small
165,elasticsearch,Committers B2,18.596858638743456,5.574560049397962,2.223657872657131e-74,0.0,False,False,3.7e-24,3.7e-24,False,False,False,Mann-Whitney,1.4128534662380916e-158,Cliff's Delta,-0.644979086148473,large
166,elasticsearch,Changed Files B1,341.825479930192,194.15405989502932,4.256539400189598e-292,0.0,False,False,3.7e-24,3.7e-24,False,False,False,Mann-Whitney,4.8419129669605786e-23,Cliff's Delta,-0.2586388512171953,small
167,elasticsearch,Changed Files B2,506.3019197207679,94.71163939487496,2.4880136868407045e-233,0.0,False,False,3.7e-24,3.7e-24,False,False,False,Mann-Whitney,3.58605402063441e-148,Cliff's Delta,-0.6766281580239091,large
168,openra,Branching-duration,1.416875,3.8715750332005614,1.5922208242070527e-10,0.0,False,False,1.0771531345358422e-09,3.7e-24,False,False,False,Mann-Whitney,0.001871078732141734,Cliff's Delta,0.31879980079681275,small
169,openra,Total-duration,1.7018750000000005,4.429043824701185,4.39569687798337e-09,0.0,False,False,1.0217365088674198e-07,3.7e-24,False,False,False,Mann-Whitney,0.00021806249444652145,Cliff's Delta,0.37899236387782204,medium
170,openra,Commits B1,19.90625,25.31500664010624,4.003717075205695e-15,0.0,False,False,2.2204553367713863e-18,3.7e-24,False,False,False,Mann-Whitney,0.01741433176122893,Cliff's Delta,0.24337649402390438,small
171,openra,Commits B2,8.71875,2.345019920318725,8.092442018225326e-12,0.0,False,False,2.7211771078390252e-14,3.7e-24,False,False,False,Mann-Whitney,5.539278886465528e-06,Cliff's Delta,-0.41478253652058433,medium
172,openra,Committers B1,1.8125,5.035856573705179,1.1328606109416966e-10,1.10750491304067e-282,False,False,2.1191618003984347e-15,3.7e-24,False,False,False,Mann-Whitney,2.980242726517081e-08,Cliff's Delta,0.5625498007968127,large
173,openra,Committers B2,1.40625,1.0302788844621513,9.215506347678436e-07,0.0,False,False,2.279674262973322e-12,3.7e-24,False,False,False,Mann-Whitney,7.900975445426918e-26,Cliff's Delta,-0.31705677290836654,small
174,openra,Changed Files B1,41.3125,76.79787516600265,2.1370920072792447e-09,0.0,False,False,1.181283698634994e-15,3.7e-24,False,False,False,Mann-Whitney,0.07713924171814811,No,-,-
175,openra,Changed Files B2,29.0,8.172642762284196,1.0396091793508749e-08,0.0,False,False,2.067832447774566e-15,3.7e-24,False,False,False,Mann-Whitney,1.7285195728263182e-06,Cliff's Delta,-0.47846945551128817,large
176,osu,Branching-duration,7.787327887981336,2.465748573676981,7.630925021578713e-288,0.0,False,False,3.7e-24,3.7e-24,False,False,False,Mann-Whitney,1.6416077031883006e-35,Cliff's Delta,-0.2651531829506505,small
177,osu,Total-duration,8.206242707117854,2.8314440291166676,1.0909528565802667e-286,0.0,False,False,3.7e-24,3.7e-24,False,False,False,Mann-Whitney,5.758898980293134e-29,Cliff's Delta,-0.2381429759573346,small
178,osu,Commits B1,15.37456242707118,11.183553019870155,1.3666134908347675e-176,0.0,False,False,3.7e-24,3.7e-24,False,False,False,Mann-Whitney,6.240405137486275e-43,Cliff's Delta,-0.29072151411424496,small
179,osu,Commits B2,112.26604434072345,34.04623253983868,7.367419434244667e-290,0.0,False,False,3.7e-24,3.7e-24,False,False,False,Mann-Whitney,6.860235612148034e-61,Cliff's Delta,-0.3498682661288194,medium
180,osu,Committers B1,1.2298716452742124,1.4139287822152273,8.212080145854504e-120,0.0,False,False,3.7e-24,3.7e-24,False,False,False,Mann-Whitney,0.0016045943340981536,Cliff's Delta,0.04930453193441612,negligible
181,osu,Committers B2,5.378063010501751,3.1278772378516626,5.4635505762634824e-204,0.0,False,False,3.7e-24,3.7e-24,False,False,False,Mann-Whitney,4.35700375834624e-40,Cliff's Delta,-0.27318576966578834,small
182,osu,Changed Files B1,23.120186697782962,13.10977769034035,2.3657321451398034e-188,0.0,False,False,3.7e-24,3.7e-24,False,False,False,Mann-Whitney,1.0552606318341942e-79,Cliff's Delta,-0.4014025289873055,medium
183,osu,Changed Files B2,142.56709451575261,45.72240802675585,7.38383568408872e-187,0.0,False,False,3.7e-24,3.7e-24,False,False,False,Mann-Whitney,1.1096739687755993e-84,Cliff's Delta,-0.41498315821998927,medium
184,avalonia,Branching-duration,20.39204545454545,4.5918318629994985,7.050994835816158e-49,0.0,False,False,3.7e-24,3.7e-24,False,False,False,Mann-Whitney,1.7123765849414394e-15,Cliff's Delta,-0.3619940321743643,medium
185,avalonia,Total-duration,21.83448863636365,5.6249039958484754,3.652960981605603e-48,0.0,False,False,3.7e-24,3.7e-24,False,False,False,Mann-Whitney,3.323890550311207e-14,Cliff's Delta,-0.34492498938529037,medium
186,avalonia,Commits B1,30.744318181818183,8.111053450960041,5.191358618676219e-63,0.0,False,False,3.7e-24,3.7e-24,False,False,False,Mann-Whitney,3.1791963776650243e-14,Cliff's Delta,-0.33905741378496956,medium
187,avalonia,Commits B2,70.43181818181819,19.015049299429165,3.562876427766879e-55,0.0,False,False,3.7e-24,3.7e-24,False,False,False,Mann-Whitney,2.7470543022328926e-12,Cliff's Delta,-0.3158583761853092,small
188,avalonia,Committers B1,1.7272727272727273,1.256357031655423,1.150220893343165e-64,0.0,False,False,3.7e-24,3.7e-24,False,False,False,Mann-Whitney,0.014188335934573191,Cliff's Delta,-0.07219476812756521,negligible
189,avalonia,Committers B2,5.073863636363637,2.8375713544369487,5.614480390156274e-35,3.1697972661195494e-272,False,False,3.7e-24,3.7e-24,False,False,False,Mann-Whitney,1.489330505431777e-08,Cliff's Delta,-0.24357220361371892,small
190,avalonia,Changed Files B1,76.16477272727273,20.44940321743643,2.905265072059078e-44,0.0,False,False,3.7e-24,3.7e-24,False,False,False,Mann-Whitney,1.1181831832933011e-29,Cliff's Delta,-0.5124280558569609,large
191,avalonia,Changed Files B2,134.89204545454547,38.188894654904,7.516571527291855e-42,0.0,False,False,3.7e-24,3.7e-24,False,False,False,Mann-Whitney,7.441499022883773e-23,Cliff's Delta,-0.44668762088974856,medium
192,reactiveui,Branching-duration,34.62048192771082,14.129132321041228,3.0438573647788324e-15,0.0,False,False,3.7e-24,3.7e-24,False,False,False,Mann-Whitney,1.1763363549827813e-05,Cliff's Delta,-0.2900713482999242,small
193,reactiveui,Total-duration,38.189999999999976,18.280607375271167,2.5108381521809815e-14,0.0,False,False,3.7e-24,3.7e-24,False,False,False,Mann-Whitney,5.360367295032137e-05,Cliff's Delta,-0.2673993152654,small
194,reactiveui,Commits B1,67.86746987951807,19.530368763557483,4.4111385433734955e-18,3.376614118584369e-277,False,False,3.7e-24,3.7e-24,False,False,False,Mann-Whitney,3.172822492362774e-12,Cliff's Delta,-0.45617175861798603,medium
195,reactiveui,Commits B2,51.36144578313253,11.1117136659436,5.469382914753588e-24,7.715523938286313e-287,False,False,3.7e-24,3.7e-24,False,False,False,Mann-Whitney,2.6468023870605336e-09,Cliff's Delta,-0.3846143794266001,medium
196,reactiveui,Committers B1,3.180722891566265,2.0531453362255965,1.0345217011195528e-08,2.061521827904763e-179,False,False,1.8748316485219124e-21,3.7e-24,False,False,False,Mann-Whitney,0.0021565958747228856,Cliff's Delta,-0.18142853409298804,small
197,reactiveui,Committers B2,3.7349397590361444,1.7483731019522777,9.38729509484065e-14,1.0251217341816332e-290,False,False,5.3545357925430446e-20,3.7e-24,False,False,False,Mann-Whitney,2.891288201462443e-13,Cliff's Delta,-0.39687165146486164,medium
198,reactiveui,Changed Files B1,206.09638554216866,56.549891540130155,1.33255950670577e-09,1.0854902685945068e-206,False,False,3.7e-24,3.7e-24,False,False,False,Mann-Whitney,3.886556627640784e-12,Cliff's Delta,-0.4583017536523534,medium
199,reactiveui,Changed Files B2,124.33734939759036,34.23427331887202,6.540230669735864e-20,1.7981524678718764e-231,False,False,3.7e-24,3.7e-24,False,False,False,Mann-Whitney,1.5458465961794245e-13,Cliff's Delta,-0.48505083239683244,large
200,jellyfin,Branching-duration,8.298288288288289,2.405373684210544,1.1672906802891082e-23,0.0,False,False,3.7e-24,3.7e-24,False,False,False,Mann-Whitney,6.119155429280819e-23,Cliff's Delta,-0.5559886201991465,large
201,jellyfin,Total-duration,8.762612612612612,2.8764052631579164,2.657312492081066e-23,0.0,False,False,3.7e-24,3.7e-24,False,False,False,Mann-Whitney,1.787440053069919e-21,Cliff's Delta,-0.5366477003319109,large
202,jellyfin,Commits B1,27.81081081081081,28.076842105263157,6.681323778277738e-36,3.426717797365982e-242,False,False,3.7e-24,3.7e-24,False,False,False,Mann-Whitney,0.5048673734191049,No,-,-
203,jellyfin,Commits B2,43.252252252252255,5.479473684210526,1.3430350714785315e-20,0.0,False,False,3.7e-24,3.7e-24,False,False,False,Mann-Whitney,8.005711149331307e-18,Cliff's Delta,-0.4592650545282124,medium
204,jellyfin,Committers B1,5.18018018018018,2.6342105263157896,1.1064375941713715e-10,0.0,False,False,3.7e-24,3.7e-24,False,False,False,Mann-Whitney,0.06412834276541311,No,-,-
205,jellyfin,Committers B2,6.666666666666667,1.2773684210526315,5.966527758167975e-16,0.0,False,False,3.7e-24,3.7e-24,False,False,False,Mann-Whitney,1.0487977736414752e-51,Cliff's Delta,-0.492963489805595,large
206,jellyfin,Changed Files B1,111.67567567567568,39.963157894736845,2.0982299818743233e-29,0.0,False,False,3.7e-24,3.7e-24,False,False,False,Mann-Whitney,2.0363643419303024e-14,Cliff's Delta,-0.4252204836415363,medium
207,jellyfin,Changed Files B2,120.05405405405405,21.15473684210526,9.585144762847987e-36,0.0,False,False,3.7e-24,3.7e-24,False,False,False,Mann-Whitney,9.32388235677669e-10,Cliff's Delta,-0.340094831673779,medium
208,eventstore,Branching-duration,16.206081081081084,3.9751289398280942,2.970920277100512e-18,7.458845967282448e-283,False,False,3.7e-24,3.7e-24,False,False,False,Mann-Whitney,3.396896935055805e-06,Cliff's Delta,-0.32269805622241154,small
209,eventstore,Total-duration,16.918783783783784,5.651442215854835,1.9604654584473646e-18,1.2705875020470158e-256,False,False,3.7e-24,3.7e-24,False,False,False,Mann-Whitney,0.001668412363084772,Cliff's Delta,-0.21842329435452645,small
210,eventstore,Commits B1,38.41891891891892,6.328557784145176,7.417322552213211e-25,0.0,False,False,3.7e-24,3.7e-24,False,False,False,Mann-Whitney,3.448931613836604e-07,Cliff's Delta,-0.33483053253826894,medium
211,eventstore,Commits B2,20.972972972972972,4.58261700095511,2.1243096279128054e-28,0.0,False,False,3.7e-24,3.7e-24,False,False,False,Mann-Whitney,9.13029047181388e-15,Cliff's Delta,-0.5077828544877255,large
212,eventstore,Committers B1,2.4054054054054053,1.6275071633237823,2.9345600035614313e-10,2.334361170187338e-187,False,False,3.7e-24,3.7e-24,False,False,False,Mann-Whitney,0.02549246309947558,Cliff's Delta,-0.12133767004827178,negligible
213,eventstore,Committers B2,2.9054054054054053,1.440305635148042,2.967723734962682e-10,1.417179748217211e-147,False,False,1.8142798192412085e-12,3.7e-24,False,False,False,Mann-Whitney,2.8050343871480136e-15,Cliff's Delta,-0.4337231214022045,medium
214,eventstore,Changed Files B1,172.44594594594594,31.97134670487106,1.5504120956313038e-19,0.0,False,False,3.7e-24,3.7e-24,False,False,False,Mann-Whitney,2.40723983414337e-12,Cliff's Delta,-0.4848731252742714,large
215,eventstore,Changed Files B2,142.67567567567568,22.707736389684815,3.2339724040109245e-32,0.0,False,False,3.7e-24,3.7e-24,False,False,False,Mann-Whitney,3.40757554740243e-14,Cliff's Delta,-0.5232711221249903,large
216,abp,Branching-duration,7.415529411764706,2.458475371383899,7.728686696835565e-27,0.0,False,False,3.7e-24,3.7e-24,False,False,False,Mann-Whitney,4.355846915948787e-11,Cliff's Delta,-0.42615094513176655,medium
217,abp,Total-duration,7.788705882352941,2.8938311180609975,8.576160250362148e-27,0.0,False,False,3.7e-24,3.7e-24,False,False,False,Mann-Whitney,8.605146083552498e-11,Cliff's Delta,-0.4198040748746723,medium
218,abp,Commits B1,12.83529411764706,21.43549648162627,6.108027337149063e-27,0.0,False,False,3.7e-24,3.7e-24,False,False,False,Mann-Whitney,0.5825330438748303,No,-,-
219,abp,Commits B2,73.31764705882352,8.75684128225176,1.1327229798368149e-26,0.0,False,False,3.7e-24,3.7e-24,False,False,False,Mann-Whitney,3.3667351784784364e-28,Cliff's Delta,-0.6830520167410201,large
220,abp,Committers B1,1.9058823529411764,3.2681782642689603,1.5337571215171121e-27,1.3766991110409974e-184,False,False,3.7e-24,3.7e-24,False,False,False,Mann-Whitney,1.796229670350514e-05,Cliff's Delta,0.24780389090741847,small
221,abp,Committers B2,7.364705882352941,1.8100078186082877,5.546062799887191e-15,0.0,False,False,5.979686566353173e-14,3.7e-24,False,False,False,Mann-Whitney,2.0046321901939132e-36,Cliff's Delta,-0.6637354550889941,large
222,abp,Changed Files B1,296.6941176470588,216.85926505082097,1.8827214816902368e-19,1.000910991325687e-285,False,False,3.7e-24,3.7e-24,False,False,False,Mann-Whitney,0.011323862682965482,Cliff's Delta,-0.1631605574207791,small
223,abp,Changed Files B2,523.8705882352941,73.08131352619233,4.372292702966336e-19,0.0,False,False,3.7e-24,3.7e-24,False,False,False,Mann-Whitney,1.3068520421247657e-25,Cliff's Delta,-0.6726854619877661,large
224,efcore,Branching-duration,10.609069069069081,1.4893985849056586,2.182128589405949e-83,0.0,False,False,3.7e-24,3.7e-24,False,False,False,Mann-Whitney,4.155097599203388e-36,Cliff's Delta,-0.4685038812397303,medium
225,efcore,Total-duration,11.424204204204209,1.8966981132075442,1.2372481822854355e-82,0.0,False,False,3.7e-24,3.7e-24,False,False,False,Mann-Whitney,9.768343328616711e-32,Cliff's Delta,-0.4378505864354921,medium
226,efcore,Commits B1,113.006006006006,29.07075471698113,6.772223861222177e-50,0.0,False,False,3.7e-24,3.7e-24,False,False,False,Mann-Whitney,4.851895328656824e-16,Cliff's Delta,-0.3023719474191172,small
227,efcore,Commits B2,25.13213213213213,1.786556603773585,3.1649905633558755e-75,2.0674376317422155e-258,False,False,3.7e-24,3.7e-24,False,False,False,Mann-Whitney,7.703030949079866e-41,Cliff's Delta,-0.44234800838574423,medium
228,efcore,Committers B1,13.753753753753754,6.609669811320755,2.294160707359505e-13,1.6637851958532576e-123,False,False,3.7e-24,3.7e-24,False,False,False,Mann-Whitney,1.776087431515943e-13,Cliff's Delta,-0.27334055753867076,small
229,efcore,Committers B2,3.972972972972973,1.284198113207547,1.5036974086943628e-73,7.173972044462229e-220,False,False,3.7e-24,3.7e-24,False,False,False,Mann-Whitney,2.6774048003499284e-46,Cliff's Delta,-0.42412459629440763,medium
230,efcore,Changed Files B1,799.7597597597597,171.62146226415095,1.781237557389491e-29,4.3819666990865104e-197,False,False,3.7e-24,3.7e-24,False,False,False,Mann-Whitney,1.1492388895000632e-11,Cliff's Delta,-0.25332880049861184,small
231,efcore,Changed Files B2,190.83783783783784,13.439858490566039,4.117934735014072e-41,2.024371961436692e-215,False,False,3.7e-24,3.7e-24,False,False,False,Mann-Whitney,7.737338083830589e-18,Cliff's Delta,-0.3202129015808261,small
232,ptvs,Branching-duration,9.46007142857143,2.7622877697841766,2.610412977999807e-39,0.0,False,False,3.7e-24,3.7e-24,False,False,False,Mann-Whitney,1.0503926381754102e-12,Cliff's Delta,-0.36479958890030834,medium
233,ptvs,Total-duration,10.320214285714286,3.7825971223021515,3.11854394305935e-38,0.0,False,False,3.7e-24,3.7e-24,False,False,False,Mann-Whitney,3.4502072596713876e-08,Cliff's Delta,-0.28252312435765675,small
234,ptvs,Commits B1,27.257142857142856,6.013669064748202,1.174088876488153e-64,0.0,False,False,3.7e-24,3.7e-24,False,False,False,Mann-Whitney,9.11393462399348e-05,Cliff's Delta,-0.19711716341212743,small
235,ptvs,Commits B2,25.664285714285715,5.6553956834532375,2.6403455634891772e-42,0.0,False,False,3.7e-24,3.7e-24,False,False,False,Mann-Whitney,1.8917156606353367e-34,Cliff's Delta,-0.5893011305241521,large
236,ptvs,Committers B1,1.4142857142857144,1.5057553956834533,7.785260912963479e-50,5.3751729971626e-163,False,False,3.7e-24,3.7e-24,False,False,False,Mann-Whitney,4.318025219365652e-07,Cliff's Delta,0.21070400822199384,small
237,ptvs,Committers B2,2.2285714285714286,1.2848920863309352,7.240539069202684e-08,1.0858094517671813e-262,False,False,9.382003227628198e-24,3.7e-24,False,False,False,Mann-Whitney,7.389085663050967e-39,Cliff's Delta,-0.44335560123329915,medium
238,ptvs,Changed Files B1,256.98571428571427,39.51870503597122,4.062419115388607e-56,0.0,False,False,3.7e-24,3.7e-24,False,False,False,Mann-Whitney,7.242676115908347e-16,Cliff's Delta,-0.4124563206577595,medium
239,ptvs,Changed Files B2,172.35714285714286,34.30071942446043,1.632142922702732e-48,0.0,False,False,3.7e-24,3.7e-24,False,False,False,Mann-Whitney,4.220313681720819e-33,Cliff's Delta,-0.6097790339157245,large
240,duplicati,Branching-duration,37.89526785714285,6.339054878048793,1.4824693577384183e-16,0.0,False,False,3.7e-24,3.7e-24,False,False,False,Mann-Whitney,8.151258237129586e-10,Cliff's Delta,-0.35378556910569103,medium
241,duplicati,Total-duration,40.2169642857143,7.938719512195131,1.1831149099304602e-15,0.0,False,False,3.7e-24,3.7e-24,False,False,False,Mann-Whitney,1.7328175016514805e-07,Cliff's Delta,-0.3010307781649245,small
242,duplicati,Commits B1,27.3125,13.414634146341463,4.196114561910795e-40,0.0,False,False,3.7e-24,3.7e-24,False,False,False,Mann-Whitney,2.642779957881173e-07,Cliff's Delta,-0.29447045586527293,small
243,duplicati,Commits B2,67.89285714285714,5.4939024390243905,1.235580166019877e-19,0.0,False,False,3.7e-24,3.7e-24,False,False,False,Mann-Whitney,5.1679240647190605e-33,Cliff's Delta,-0.6551520760743321,large
244,duplicati,Committers B1,1.8928571428571428,1.951219512195122,7.523187360856919e-40,0.0,False,False,3.7e-24,3.7e-24,False,False,False,Mann-Whitney,0.06683017031217404,No,-,-
245,duplicati,Committers B2,4.776785714285714,1.3119918699186992,5.483432122268089e-17,1.1421539160328277e-294,False,False,3.7e-24,3.7e-24,False,False,False,Mann-Whitney,1.1322639946032208e-47,Cliff's Delta,-0.5590338269454124,large
246,duplicati,Changed Files B1,114.66964285714286,42.209349593495936,3.879570966725092e-27,7.141972280852548e-302,False,False,3.7e-24,3.7e-24,False,False,False,Mann-Whitney,5.862979510938126e-11,Cliff's Delta,-0.37619773519163763,medium
247,duplicati,Changed Files B2,134.05357142857142,12.737804878048781,2.5923253032431366e-22,0.0,False,False,3.7e-24,3.7e-24,False,False,False,Mann-Whitney,6.059471724719376e-35,Cliff's Delta,-0.693633855981417,large
248,johntheripper,Branching-duration,22.463673469387764,2.2202360346184395,1.0620274652362606e-40,0.0,False,False,3.7e-24,3.7e-24,False,False,False,Mann-Whitney,1.0869976259643443e-13,Cliff's Delta,-0.37367866107890835,medium
